Skill,Freelancer Count,Employer Count,Total
Microsoft Windows,1,1,2
Odoo Development,2,0,2
Plugin Customization,2,0,2
Make.com,2,0,2
Blog,2,0,2
Pipenv,2,0,2
Data Analysis Consultation,2,0,2
ADO.NET,2,0,2
Authorize.Net,2,0,2
Webflow,1,0,1
5,1,0,1
Sinatra,1,0,1
16,1,0,1
17,1,0,1
Platform Migration,1,0,1
15,1,0,1
19,1,0,1
A/B Testing Software,1,0,1
22,1,0,1
24,1,0,1
Healthcare Software,1,0,1
Software,1,0,1
27,1,0,1
30,1,0,1
31,1,0,1
German,0,1,1
39,1,0,1
44,1,0,1
42,1,0,1
47,1,0,1
CentOS,1,0,1
49,1,0,1
52,1,0,1
Google Maps API,1,0,1
Payment Functionality,1,0,1
DevExpress,1,0,1
58,1,0,1
56,1,0,1
61,1,0,1
63,1,0,1
Unix,1,0,1
Mobile App Redesign,1,0,1
76,1,0,1
83,1,0,1
87,1,0,1
Doctrine ORM,0,1,1
94,1,0,1
Amazon Redshift,1,0,1
106,1,0,1
108,1,0,1
Data Visualization,0,1,1
Mathematics,1,0,1
NoSQL Database,1,0,1
WPLMS,1,0,1
Web Application Firewall,1,0,1
IBM SPSS,1,0,1
Analytics Plugin,1,0,1
GitHub Copilot,1,0,1
133,1,0,1
Gutenberg Editor,1,0,1
134,1,0,1
Leaflet,1,0,1
Docker Compose,1,0,1
148,1,0,1
147,1,0,1
Firebird,1,0,1
163,1,0,1
Third-Party Integration,1,0,1
Apache Ignite,1,0,1
Migration,1,0,1
Software Design,1,0,1
WAMP Stack,1,0,1
Google Sheets Automation,1,0,1
Reactive Programming,1,0,1
Generative AI,1,0,1
PostGIS,1,0,1
Databricks Platform,1,0,1
System Administration,0,1,1
Underscore.js,1,0,1
+12,0,1,1
Shopify Apps,1,0,1
Microsoft Power BI Data Visualization,1,0,1
.NET Stack,1,0,1
Liquid,1,0,1
OCR Algorithm,1,0,1
Web Accessibility,1,0,1
Credit Scoring,1,0,1
Mac OS App Development,1,0,1
MQL 5,1,0,1
SQL Injection Mitigation,1,0,1
Data Extraction,1,0,1
Microsoft Office,1,0,1
PSD to HTML,1,0,1
DevOps Engineering,1,0,1
NumPy,1,0,1
Financial Reporting,1,0,1
WPML,1,0,1
AI Chatbot,1,0,1
Chart.js,1,0,1
JSON-LD,1,0,1
Credit Report,1,0,1
Windows App Development,1,0,1
Test Results & Analysis,1,0,1
SQL Server Reporting Services,1,0,1
AI-Generated Code,1,0,1
XML Sitemap,1,0,1
Smart Contract,1,0,1
QuickBooks Online API,1,0,1
HTTPS,1,0,1
Google,1,0,1
WordPress Migration,1,0,1
Advanced Custom Fields Plugin,0,1,1
RethinkDB,1,0,1
Clean Architecture,1,0,1
Opayo,1,0,1
HTML KickStart,1,0,1
Spring Framework,1,0,1
AI Compliance,1,0,1
Code Review,1,0,1
Differential Calculus,1,0,1
Implementation,0,1,1
Apache Administration,1,0,1
Python Numpy FastAI,1,0,1
ClickFunnels,1,0,1
Database Design Consultation,1,0,1
Prototyping,1,0,1
Mobile Angular UI,1,0,1
Linear Regression,1,0,1
Spring Boot,0,1,1
Project Management Software,1,0,1
CMS Made Simple,1,0,1
Customer Support Plugin,1,0,1
PayPal Integration,1,0,1
Python-Goose,1,0,1
Data Collection,1,0,1
phpMyDirectory,1,0,1
Front-End Development Framework,1,0,1
Graphic Design,0,1,1
Systems Development,1,0,1
WebGL,1,0,1
Stripe API,1,0,1
Apache Maven,1,0,1
Online Store Bug Fix,1,0,1
RESTEasy,1,0,1
Payment Processing,1,0,1
MQL 4,1,0,1
PushKit,1,0,1
Tablet,1,0,1
+5,0,1,1
Web API,1,0,1
Swift,1,0,1
Mathematical Modeling,1,0,1
Analytical Presentation,1,0,1
SAP SQL Anywhere,1,0,1
FlutterFlow,1,0,1
Tailwind UI,1,0,1
In-App Purchases,1,0,1
Microsoft Excel PowerPivot,1,0,1
WordPress Bug Fix,1,0,1
Microsoft Visual Studio,0,1,1
API Documentation,1,0,1
Data Analytics & Visualization Software,1,0,1
Silex,1,0,1
Score Preparation,1,0,1
A/B Testing,1,0,1
Statistics,1,0,1
Excel Formula,1,0,1
Ecommerce Backup & Migration,1,0,1
Dropbox API,1,0,1
Bash,0,1,1
Financial Analysis,1,0,1
Ecommerce Storefront Design,1,0,1
Office 365,1,0,1
Microsoft Outlook,1,0,1
macOS,1,0,1
Salsify,1,0,1
Web App Localization,1,0,1
Software Bus,1,0,1
Education,0,1,1
MapKit,1,0,1
WePay,1,0,1
PayPal Development,1,0,1
RxJS,1,0,1
Spring Data,1,0,1
AWS Server Migration,1,0,1
Varnish Cache,1,0,1
Financial Analysis & Valuation,1,0,1
Rapid Application Development,1,0,1
Push Notifications,1,0,1
DNS,1,0,1
Dojo,1,0,1
WordPress Security,1,0,1
Apps Script API,1,0,1
jQuery UI,1,0,1
CRM Software,1,0,1
Research & Development,1,0,1
Microsoft Azure SQL Database,1,0,1
Kohana,1,0,1
Marketing Campaign Setup & Implementation,1,0,1
ActiveCampaign,1,0,1
Financial Accounting,1,0,1
Econometrics,1,0,1
User Interface Design,0,1,1
Apache CXF,1,0,1
Teradata,1,0,1
Netlify,1,0,1
Ext JS,1,0,1
Docker Swarm Mode,1,0,1
Dagger,1,0,1
Klaviyo,1,0,1
OAuth,1,0,1
Microsoft Business Intelligence Studio,1,0,1
Data Center Migration,1,0,1
Software Testing,1,0,1
WordPress Malware Removal,1,0,1
Mathematical Optimization,1,0,1
Telegram,1,0,1
Data Analytics Framework,1,0,1
Azure Service Fabric,1,0,1
WhatsApp,1,0,1
Amazon ECS,1,0,1
LLM Prompt Engineering,1,0,1
Mimer SQL,1,0,1
Power Query,1,0,1
WebRocketX,1,0,1
Mathematical Software,1,0,1
Odoo Administration,1,0,1
iOS,1,0,1
Microsoft SQL SSAS,1,0,1
WordPress Optimization,1,0,1
Task Automation,1,0,1
Software Configuration Management,1,0,1
Angular Material,1,0,1
Google Forms,1,0,1
InfiniteGraph,1,0,1
SiriKit,1,0,1
Loan Processing,1,0,1
Python Pillow,1,0,1
Objective-C,1,0,1
User Profile Creation,1,0,1
Dropbox Sign API,1,0,1
Custom Content Management System,1,0,1
MetaTrader 4,1,0,1
Angular 10,1,0,1
Neo4j,1,0,1
Haskell,1,0,1
CRM Automation,1,0,1
Insurance & Risk Management,1,0,1
MetaTrader 5,1,0,1
Graph,1,0,1
Statistical Programming,1,0,1
LiteSpeed Web Server,1,0,1
Django Stack,1,0,1
Recharge,1,0,1
Precalculus,1,0,1
ECMAScript,1,0,1
Finance & Accounting,1,0,1
Data Backup,1,0,1
Web Services Development,1,0,1
User Experience Design,1,0,1
Cloud Architecture,1,0,1
Android,1,0,1
ArcGIS Online,1,0,1
Python Asyncio,1,0,1
BigCommerce,1,0,1
Oracle Data Guard,1,0,1
Ecommerce Platform,1,0,1
Google Analytics API,1,0,1
Google AdSense Plugin,1,0,1
Strapi,1,0,1
Finance,1,0,1
Web Analytics Bug Fix,1,0,1
Ecommerce Development Consultation,1,0,1
Google Guice,1,0,1
Python-Requests,1,0,1
Shopware,1,0,1
Twitter/X Bootstrap,1,0,1
UI Graphics,1,0,1
RDM Server,1,0,1
Brilliant Point of Sale Systems Clover,0,1,1
Xamarin,1,0,1
Zoho Analytics,1,0,1
No-Code Development,1,0,1
Pipedrive,1,0,1
GIS,1,0,1
Cryptography,1,0,1
Payoneer,1,0,1
Microsoft Outlook Development,1,0,1
Shopify Development,1,0,1
Search Engine,1,0,1
Highcharts,1,0,1
OpenAI Codex,1,0,1
Solution Architecture Consultation,0,1,1
Clover POS System,0,1,1
Personal Computer,1,0,1
Analytics,1,0,1
ArcGIS,1,0,1
Ionic Framework,1,0,1
Square,1,0,1
Network Administration,0,1,1
Progressive Web App,1,0,1
PHPUnit,1,0,1
Microsoft Access Programming,1,0,1
Mathematics Tutoring,1,0,1
Amazon S3,1,0,1
MetaTrader,1,0,1
FastAPI,1,0,1
GetResponse Plugin,1,0,1
Perl,1,0,1
System Automation,1,0,1
Semantic UI,1,0,1
Web Crawling,1,0,1
Facebook,1,0,1
AI Mobile App Development,1,0,1
Mathematica,1,0,1
OpenLayers,1,0,1
Forecasting,1,0,1
Database Query,1,0,1
Hibernate,1,0,1
Zapier,1,0,1
Microsoft Word,1,0,1
WordPress Website,1,0,1
Forex Trading,1,0,1
VLOOKUP,1,0,1
Eshop,1,0,1
Mapbox,1,0,1
Pimcore,1,0,1
MEVN Stack,1,0,1
Quasar Framework,1,0,1
Laminas,1,0,1
AMP Framework,1,0,1
AWS AppSync,1,0,1
Bayesian Analysis,1,0,1
SAP HANA,1,0,1
Report Writing,1,0,1
Shopify Website Design,1,0,1
Translation,1,0,1
CreateJS,1,0,1
Custom Web Design,1,0,1
IBM WebSphere,1,0,1
App Design,1,0,1
Web Development Plugin,1,0,1
Amazon Plugin,1,0,1
Bubble.io,1,0,1
SOAP,1,0,1
Cryptocurrency,0,1,1
System Monitoring,0,1,1
Android Studio,1,0,1
Amazon,1,0,1
Linter SQL RDBMS,1,0,1
Python Folium,1,0,1
Web Analytics Report,1,0,1
Shopify Website Redesign,1,0,1
Apache Tiles,1,0,1
Oracle Database Administration,1,0,1
Serverless Stack,1,0,1
Bot Development,1,0,1
Report,1,0,1
Analytics Dashboard,1,0,1
Solution Architecture,1,0,1
Smartphone,1,0,1
ChatGPT Prompt,1,0,1
Integral Calculus,1,0,1
Yii2,1,0,1
JUnit,1,0,1
Enterprise Architecture,1,0,1
Excel Macros,1,0,1
Hybrid App Development,1,0,1
Worldpay,1,0,1
Electron,1,0,1
Ember.js,1,0,1
Relational Database,1,0,1
In-App Search,1,0,1
Apache Kafka,1,0,1
Yoast SEO,1,0,1
Google Web Toolkit,1,0,1
Location-Based Service,1,0,1
Material UI,1,0,1
Research Methods,1,0,1
Statistical Analysis Language,1,0,1
Data Structures,0,1,1
Xero,1,0,1
Statistical Analysis,1,0,1
Calculus,1,0,1
Stripe SDK,1,0,1
Web App Penetration Testing,1,0,1
Google Apps Script,1,0,1
WebKit,1,0,1
iBeacon,1,0,1
Zoho CRM,1,0,1
Research Papers,1,0,1
Web Scraping,1,0,1
Economic Analysis,1,0,1
2Checkout,1,0,1
Software Assistance Seraph,1,0,1
Business Mathematics,1,0,1
Moodle,0,1,1
Amazon RDS,1,0,1
Electronic Data Interchange,1,0,1
Flutter Stack,1,0,1
Statistical Infographic,1,0,1
LAMP Stack,1,0,1
Single Sign-On,1,0,1
Gaming Console,1,0,1
High Availability and Disaster Recovery,1,0,1
WordPress Consultation,1,0,1
Braintree,1,0,1
Software Architecture,0,1,1
Low-Code Development,1,0,1
Google Maps,1,0,1
Marketing Analytics,1,0,1
Python Hypothesis,1,0,1
Fabric,0,1,1
Python Scikit-Learn,1,0,1
Oracle Performance Tuning,1,0,1
Inventory Management,1,0,1
web2py,1,0,1
Shipping Plugin,1,0,1
Gatsby.js,1,0,1
Looker Studio,0,1,1
Code Refactoring,1,0,1
PyCharm,1,0,1
Sales Analytics,1,0,1
Ecommerce Performance Optimization,1,0,1
QGIS,1,0,1
Oracle GlassFish Server,1,0,1
Payment Gateway,1,0,1
Calculation,1,0,1
ASP,1,0,1
MathJax,1,0,1
